timestamp, value
1309242386.046,MANUAL
1309242964.098,AUTOMATIC
1309254515.031,AUTOMATIC
1309256336.072,AUTOMATIC
1309259638.095,MANUAL
1309260585.079,AUTOMATIC
1309260924.027,MANUAL
1309261013.041,AUTOMATIC
1309267962.029,AUTOMATIC
1309268868.073,AUTOMATIC
1309271579.051,AUTOMATIC
1309273388.016,AUTOMATIC
1309276963.012,AUTOMATIC
1309280569.03,AUTOMATIC
1309282868.013,AUTOMATIC
1309284928.094,MANUAL
1309285964.009,MANUAL
1309286871.035,MANUAL
1309287779.037,MANUAL
1309288688.084,MANUAL
1309290177.071,MANUAL_DATA_INPUT
1309290228.08,MANUAL
1309290247.065,AUTOMATIC
1309290401.072,AUTOMATIC
1309291110.034,AUTOMATIC
1309294127.044,AUTOMATIC
1309301319.07,AUTOMATIC
1309305770.045,AUTOMATIC
1309307579.052,AUTOMATIC
1309308481.093,AUTOMATIC
1309309388.022,AUTOMATIC
1309315680.017,AUTOMATIC
1309317285.033,AUTOMATIC
1309320201.089,AUTOMATIC
1309321112.01,AUTOMATIC
1309322870.07,AUTOMATIC
1309326488.055,AUTOMATIC
1309330104.043,AUTOMATIC
1309330966.029,AUTOMATIC
1309333689.019,AUTOMATIC
1309337331.044,AUTOMATIC
1309338240.004,AUTOMATIC
1309340877.094,AUTOMATIC
1309341788.047,AUTOMATIC
1309342698.095,AUTOMATIC
1309350780.035,AUTOMATIC
1309351687.015,AUTOMATIC
1309352595.035,AUTOMATIC
1309354317.031,AUTOMATIC
1309355322.024,AUTOMATIC
1309360080.061,AUTOMATIC
1309361962.008,AUTOMATIC
1309393538.002,MANUAL
1309396674.089,AUTOMATIC
1309396785.027,MANUAL
1309396972.091,AUTOMATIC
1309397282.015,MANUAL
1309425240.07,AUTOMATIC
1309425240.07,AUTOMATIC
1309425506.003,AUTOMATIC
1309425655.082,AUTOMATIC
1309425905.031,AUTOMATIC
1309425959.07,AUTOMATIC
1309426464.055,AUTOMATIC
1309427108.011,AUTOMATIC
1309427743.073,AUTOMATIC
1309428271.094,AUTOMATIC
1309428766.039,AUTOMATIC
1309429516.046,AUTOMATIC
1309430197.048,AUTOMATIC
1309431122.079,MANUAL
1309431310.068,AUTOMATIC
1309431771.076,AUTOMATIC
1309432683.042,AUTOMATIC
1309438971.013,AUTOMATIC
1309439873.018,AUTOMATIC
1309440776.043,AUTOMATIC
1309440816.007,MANUAL
1309441244.029,MANUAL
1309441351.002,AUTOMATIC
1309442596.057,AUTOMATIC
1309465135.028,AUTOMATIC
1309465970.054,AUTOMATIC
1309467788.04,AUTOMATIC
1309468690.016,AUTOMATIC
1309469601.083,AUTOMATIC
1309503778.084,AUTOMATIC
1309507737.088,AUTOMATIC
1309507989.06,AUTOMATIC
1309508333.023,AUTOMATIC
1309508542.003,AUTOMATIC
1309508784.068,AUTOMATIC
1309509124.05,AUTOMATIC
1309509461.091,AUTOMATIC
1309509813.038,AUTOMATIC
1309510081.035,AUTOMATIC
1309510260.007,AUTOMATIC
1309510441.036,AUTOMATIC
1309510781.065,AUTOMATIC
1309511044.028,AUTOMATIC
1309511377.047,AUTOMATIC
1309511717.031,AUTOMATIC
1309512068.012,AUTOMATIC
1309512410.049,AUTOMATIC
1309512752.09,AUTOMATIC
1309513092.034,AUTOMATIC
1309513484.045,AUTOMATIC
1309513673.04,AUTOMATIC
1309513966.077,AUTOMATIC
1309514304.014,AUTOMATIC
1309514643.075,AUTOMATIC
1309514997.015,AUTOMATIC
1309515242.0,AUTOMATIC
1309515567.091,AUTOMATIC
1309515923.058,AUTOMATIC
1309515991.082,AUTOMATIC
1309516737.089,MANUAL
1309517068.046,MANUAL
1309517312.004,MANUAL
1309517904.086,AUTOMATIC
1309518126.06,AUTOMATIC
1309518281.033,AUTOMATIC
1309518457.009,AUTOMATIC
1309518932.055,MANUAL
1309519019.027,MANUAL
1309519203.03,AUTOMATIC
1309519390.009,AUTOMATIC
1309519675.022,AUTOMATIC
1309519800.093,AUTOMATIC
1309520030.046,AUTOMATIC
1309520363.02,AUTOMATIC
1309520699.099,AUTOMATIC
1309521038.011,AUTOMATIC
1309521106.085,AUTOMATIC
1309521354.04,AUTOMATIC
1309574229.054,MANUAL
1309579194.097,AUTOMATIC
1309579198.084,MANUAL
1309579572.068,AUTOMATIC
1309584434.004,MANUAL
1309584791.06,AUTOMATIC
1309585336.016,MANUAL
1309585531.073,AUTOMATIC
1309627784.017,MANUAL
1309627799.003,AUTOMATIC
1309631230.084,MANUAL
1309631277.046,AUTOMATIC
1309639574.007,MANUAL
1309639594.056,AUTOMATIC
1309639595.068,MANUAL
1309648675.044,AUTOMATIC
1309650542.077,MANUAL_DATA_INPUT
1309650543.027,AUTOMATIC
1309650936.083,MANUAL
1309650937.009,AUTOMATIC
1309671496.062,MANUAL
1309671744.035,AUTOMATIC
1309700988.074,MANUAL
1309702153.083,AUTOMATIC
1309702157.008,MANUAL
1309705670.09,AUTOMATIC
1309705676.056,MANUAL
1309711078.096,AUTOMATIC
1309711209.037,MANUAL
1309711342.04,AUTOMATIC
1309711548.067,MANUAL
1309711581.056,AUTOMATIC
1309711611.061,MANUAL
1309712908.038,AUTOMATIC
1309713041.055,MANUAL
1309713989.051,AUTOMATIC
1309714141.031,MANUAL
1309714317.056,AUTOMATIC
1309714449.061,MANUAL
1309714691.048,AUTOMATIC
1309734592.094,MANUAL
1309736205.064,AUTOMATIC
1309736211.035,MANUAL
1309736925.075,AUTOMATIC
1309736927.045,MANUAL
1309737342.064,AUTOMATIC
1309737394.096,MANUAL
1309737412.009,AUTOMATIC
1309744859.026,MANUAL
1309745038.012,AUTOMATIC
1309745183.063,MANUAL
1309745185.057,AUTOMATIC
1309745808.041,MANUAL
1309745849.076,AUTOMATIC
1309745858.07,MANUAL
1309745917.048,AUTOMATIC
1309745965.074,MANUAL
1309746006.063,AUTOMATIC
1309746214.058,MANUAL
1309746468.041,AUTOMATIC
1309757646.022,MANUAL
1309762246.096,AUTOMATIC
1309762248.092,MANUAL
1309862045.015,MANUAL
1309862889.07,MANUAL
1309863801.026,MANUAL
1309872544.06,AUTOMATIC
1309872583.032,MANUAL
1309872598.057,AUTOMATIC
1309872655.06,MANUAL
1309874236.058,AUTOMATIC
1309874353.028,MANUAL
1309874364.061,AUTOMATIC
1309874429.068,MANUAL
1309875383.07,AUTOMATIC
1309875513.044,MANUAL
1309875524.098,AUTOMATIC
1309875566.041,MANUAL
1309875596.084,AUTOMATIC
1309886610.091,MANUAL
1309886615.018,AUTOMATIC
1309893577.05,MANUAL
1309893590.052,AUTOMATIC
1309900043.065,MANUAL
1309900054.048,AUTOMATIC
1309901265.03,MANUAL
1309901277.013,AUTOMATIC
1309904055.079,MANUAL
1309904061.099,AUTOMATIC
1309919392.031,MANUAL
1309921727.093,AUTOMATIC
1309921753.093,MANUAL
1309921778.048,AUTOMATIC
1309923506.018,MANUAL
1309923516.097,AUTOMATIC
1309926919.011,MANUAL
1309926922.089,AUTOMATIC
1309927463.092,MANUAL
1309927467.078,AUTOMATIC
1309934673.034,MANUAL
1309937492.024,AUTOMATIC
1309937741.025,MANUAL
1309937752.077,AUTOMATIC
1309952989.045,MANUAL
1309952994.053,AUTOMATIC
1309956459.051,MANUAL
1309956669.065,AUTOMATIC
1309957848.093,MANUAL
1309957993.04,AUTOMATIC
1309960631.006,MANUAL
1309960680.074,AUTOMATIC
1309963865.093,MANUAL
1309964015.056,AUTOMATIC
1309967044.064,MANUAL
1309967176.005,AUTOMATIC
1309977361.083,MANUAL
1309977498.009,AUTOMATIC
1309981437.039,MANUAL
1309981570.078,AUTOMATIC
1309984396.038,MANUAL
1309985104.037,AUTOMATIC
1309988563.051,MANUAL
1309988608.091,AUTOMATIC
1309990244.083,MANUAL
1309990611.037,AUTOMATIC
1309995872.077,MANUAL
1309995969.028,AUTOMATIC
1309999826.029,MANUAL
1310000545.087,AUTOMATIC
1310004651.041,MANUAL
1310005545.074,AUTOMATIC
1310008007.071,MANUAL
1310008156.012,AUTOMATIC
1310010756.067,MANUAL
1310010994.0,AUTOMATIC
1310010998.073,MANUAL
1310011132.03,AUTOMATIC
1310012257.036,AUTOMATIC
1310012580.065,AUTOMATIC
1310012897.087,AUTOMATIC
1310013302.065,AUTOMATIC
1310013638.03,AUTOMATIC
1310013964.008,AUTOMATIC
1310014310.046,AUTOMATIC
1310014598.053,AUTOMATIC
1310014779.012,AUTOMATIC
1310015239.063,AUTOMATIC
1310015568.098,AUTOMATIC
1310015703.065,AUTOMATIC
1310016035.086,AUTOMATIC
1310016115.074,AUTOMATIC
1310016343.058,AUTOMATIC
1310016793.056,AUTOMATIC
1310016869.007,AUTOMATIC
1310017540.002,AUTOMATIC
1310017829.037,AUTOMATIC
1310018158.01,AUTOMATIC
1310018240.063,AUTOMATIC
1310018693.089,AUTOMATIC
1310019042.012,AUTOMATIC
1310019447.048,AUTOMATIC
1310019839.002,AUTOMATIC
1310020144.072,AUTOMATIC
1310020602.029,AUTOMATIC
1310020887.033,MANUAL
1310021076.043,MANUAL
1310021272.0,AUTOMATIC
1310021447.012,AUTOMATIC
1310021662.007,AUTOMATIC
1310022006.087,AUTOMATIC
1310022348.028,AUTOMATIC
1310022683.064,AUTOMATIC
1310023014.056,AUTOMATIC
1310023344.096,AUTOMATIC
1310023532.005,AUTOMATIC
1310023752.005,AUTOMATIC
1310024079.092,AUTOMATIC
1310024415.017,AUTOMATIC
1310024460.06,AUTOMATIC
1310024679.096,AUTOMATIC
1310024868.015,AUTOMATIC
1310025112.014,AUTOMATIC
1310025442.064,AUTOMATIC
1310025676.02,AUTOMATIC
1310026024.062,AUTOMATIC
1310026352.098,AUTOMATIC
1310026547.09,AUTOMATIC
1310026758.003,AUTOMATIC
1310027084.012,AUTOMATIC
1310027122.063,AUTOMATIC
1310027355.089,AUTOMATIC
1310027692.077,AUTOMATIC
1310027899.03,AUTOMATIC
1310028125.059,AUTOMATIC
1310028648.027,AUTOMATIC
1310028865.053,AUTOMATIC
1310029078.058,AUTOMATIC
1310029205.041,AUTOMATIC
1310029422.077,AUTOMATIC
1310029648.084,AUTOMATIC
1310029968.031,AUTOMATIC
1310030172.026,AUTOMATIC
1310030398.03,AUTOMATIC
1310030728.098,AUTOMATIC
1310031059.051,AUTOMATIC
1310031394.042,AUTOMATIC
1310031743.021,AUTOMATIC
1310031888.053,AUTOMATIC
1310032137.068,AUTOMATIC
1310032472.054,AUTOMATIC
1310032719.045,AUTOMATIC
1310032896.028,AUTOMATIC
1310033120.011,AUTOMATIC
1310033459.076,AUTOMATIC
1310033790.05,AUTOMATIC
1310034148.002,AUTOMATIC
1310034490.002,AUTOMATIC
1310034612.064,AUTOMATIC
1310034788.085,AUTOMATIC
1310035713.042,AUTOMATIC
1310038424.037,AUTOMATIC
1310041810.099,MANUAL
1310042014.079,AUTOMATIC
1310048666.021,MANUAL
1310048811.013,AUTOMATIC
1310056238.012,MANUAL
1310062174.0,AUTOMATIC
1310065883.054,MANUAL
1310065895.018,AUTOMATIC
1310066659.068,MANUAL
1310066673.012,AUTOMATIC
1310066855.005,MANUAL
1310068901.044,AUTOMATIC
1310070038.016,MANUAL
1310070082.022,AUTOMATIC
1310070845.008,MANUAL
1310070892.04,AUTOMATIC
1310070919.002,MANUAL
1310076670.077,AUTOMATIC
1310076866.03,MANUAL
1310076884.0,AUTOMATIC
1310077005.062,MANUAL
1310077024.037,AUTOMATIC
1310077076.089,MANUAL
1310077088.036,AUTOMATIC
1310077469.061,MANUAL
1310077588.092,AUTOMATIC
1310078326.038,MANUAL
1310078343.039,AUTOMATIC
1310078765.007,MANUAL
1310078802.04,AUTOMATIC
1310078895.053,MANUAL
1310078942.089,AUTOMATIC
1310080059.071,MANUAL
1310080163.034,AUTOMATIC
1310080783.023,MANUAL
1310080829.068,AUTOMATIC
1310082060.001,MANUAL
1310082118.071,AUTOMATIC
1310082573.043,MANUAL
1310082626.006,AUTOMATIC
1310084367.036,MANUAL
1310084516.064,AUTOMATIC
1310085273.073,MANUAL
1310085318.069,AUTOMATIC
1310087046.059,MANUAL
1310087181.057,AUTOMATIC
1310087514.073,MANUAL
1310087595.027,AUTOMATIC
1310089049.05,MANUAL
1310089123.019,AUTOMATIC
1310089148.073,MANUAL
1310089193.082,AUTOMATIC
1310089288.049,MANUAL
1310089314.097,AUTOMATIC
1310089386.033,MANUAL
1310089457.042,AUTOMATIC
1310089835.062,MANUAL
1310089920.034,AUTOMATIC
1310090238.028,MANUAL
1310090287.014,AUTOMATIC
1310090880.029,MANUAL
1310090907.044,AUTOMATIC
1310090922.026,MANUAL
1310090949.043,AUTOMATIC
1310090962.098,MANUAL
1310090994.061,AUTOMATIC
1310091008.016,MANUAL
1310091021.008,AUTOMATIC
1310091375.046,MANUAL
1310091406.022,AUTOMATIC
1310091728.039,MANUAL
1310091767.034,AUTOMATIC
1310092057.005,MANUAL
1310092129.036,AUTOMATIC
1310092443.095,MANUAL
1310092705.071,AUTOMATIC
1310093213.036,MANUAL
1310093215.08,AUTOMATIC
1310093342.02,MANUAL
1310093342.082,AUTOMATIC
1310093837.02,MANUAL
1310093910.023,AUTOMATIC
1310094293.091,MANUAL
1310094360.078,AUTOMATIC
1310094777.059,MANUAL
1310094786.012,AUTOMATIC
1310094810.007,MANUAL
1310094813.043,AUTOMATIC
1310094817.023,MANUAL
1310094930.07,AUTOMATIC
1310094962.062,MANUAL
1310094965.096,AUTOMATIC
1310095014.061,MANUAL
1310095295.039,AUTOMATIC
1310096444.026,MANUAL
1310096544.02,AUTOMATIC
1310096744.02,MANUAL
1310096780.069,AUTOMATIC
1310097219.098,MANUAL
1310097287.052,AUTOMATIC
1310099847.093,MANUAL
1310099930.07,AUTOMATIC
1310100233.089,MANUAL
1310100293.027,AUTOMATIC
1310100776.06,MANUAL
1310100828.069,AUTOMATIC
1310101704.037,MANUAL
1310101766.076,AUTOMATIC
1310102137.013,MANUAL
1310102176.096,AUTOMATIC
1310102518.033,MANUAL
1310102595.074,AUTOMATIC
1310102784.08,MANUAL
1310102827.036,AUTOMATIC
1310103288.044,MANUAL
1310103343.065,AUTOMATIC
1310103673.052,MANUAL
1310103735.057,AUTOMATIC
1310104151.046,MANUAL
1310104250.081,AUTOMATIC
1310106200.049,MANUAL
1310106279.037,AUTOMATIC
1310106643.067,MANUAL
1310106974.077,AUTOMATIC
1310107195.097,MANUAL
1310107210.032,AUTOMATIC
1310107695.029,MANUAL
1310107900.088,AUTOMATIC
1310108397.036,MANUAL
1310108618.028,AUTOMATIC
1310108875.016,MANUAL
1310108951.033,AUTOMATIC
1310123418.054,MANUAL
1310124153.042,AUTOMATIC
1310124382.052,MANUAL
1310124521.085,AUTOMATIC
1310125134.063,MANUAL
1310125307.017,AUTOMATIC
1310125779.003,MANUAL
1310125899.065,AUTOMATIC
1310126697.039,MANUAL
1310127336.013,AUTOMATIC
1310129449.054,MANUAL
1310129916.081,AUTOMATIC
1310133457.048,MANUAL
1310134667.079,AUTOMATIC
1310136572.032,MANUAL
1310137145.098,AUTOMATIC
1310137155.083,MANUAL
1310137165.05,AUTOMATIC
1310137627.086,MANUAL
1310138542.0,AUTOMATIC
1310138609.075,MANUAL
1310138752.074,AUTOMATIC
1310138777.038,MANUAL
1310138816.016,AUTOMATIC
1310139851.073,MANUAL
1310140114.058,AUTOMATIC
1310140524.075,MANUAL
1310140848.006,AUTOMATIC
1310141667.095,MANUAL
1310141834.078,AUTOMATIC
1310142298.045,MANUAL
1310142393.022,AUTOMATIC
1310142890.035,MANUAL
1310143130.078,AUTOMATIC
1310143991.032,MANUAL
1310144425.09,AUTOMATIC
1310145874.022,MANUAL
1310146006.039,AUTOMATIC
1310146496.032,MANUAL
1310146624.052,AUTOMATIC
1310150910.059,MANUAL
1310151039.082,AUTOMATIC
1310152028.087,MANUAL
1310152228.031,AUTOMATIC
1310155114.032,MANUAL
1310155407.058,AUTOMATIC
1310155939.02,MANUAL
1310156139.074,AUTOMATIC
1310156516.089,MANUAL
1310156857.002,AUTOMATIC
1310171962.036,MANUAL
1310180888.09,AUTOMATIC
1310180915.046,MANUAL
1310180919.027,AUTOMATIC
1310181079.032,MANUAL
1310181771.032,AUTOMATIC
1310181771.032,AUTOMATIC
1310181771.032,AUTOMATIC
1310226525.075,MANUAL
1310228935.09,AUTOMATIC
1310253789.062,MANUAL
1310253848.035,AUTOMATIC
1310255497.015,MANUAL
1310255505.049,AUTOMATIC
1310260058.061,MANUAL
1310260065.07,AUTOMATIC
1310266440.067,MANUAL
1310269770.031,AUTOMATIC
1310270961.082,MANUAL
1310271026.009,AUTOMATIC
1310271812.091,MANUAL
1310271858.02,AUTOMATIC
1310271953.049,MANUAL
1310272969.014,AUTOMATIC
1310273670.087,MANUAL
1310273681.092,AUTOMATIC
1310274315.032,MANUAL
1310274320.019,AUTOMATIC
1310274971.036,MANUAL
1310274974.089,AUTOMATIC
1310275520.003,MANUAL
1310275524.027,AUTOMATIC
1310276678.005,MANUAL
1310276684.048,AUTOMATIC
1310276902.087,MANUAL
1310276921.059,AUTOMATIC
1310277437.038,MANUAL
1310277480.092,AUTOMATIC
1310302950.049,MANUAL
1310303062.013,AUTOMATIC
1310303073.073,MANUAL
1310303110.046,AUTOMATIC
1310303111.054,MANUAL
1310303120.044,AUTOMATIC
1310325645.012,MANUAL
1310332045.093,AUTOMATIC
1310332083.003,MANUAL
1310332792.047,AUTOMATIC
1310333116.072,MANUAL
1310333123.074,AUTOMATIC
1310334267.049,MANUAL
1310334302.017,AUTOMATIC
1310335272.009,MANUAL
1310336451.023,AUTOMATIC
1310336917.019,MANUAL
1310336923.025,AUTOMATIC
1310336961.023,MANUAL
1310336979.064,AUTOMATIC
1310336989.012,MANUAL
1310336998.088,AUTOMATIC
1310337769.043,MANUAL
1310340378.034,AUTOMATIC
1310340689.033,MANUAL
1310340721.01,AUTOMATIC
1310342134.051,MANUAL
1310342140.046,AUTOMATIC
1310342141.068,MANUAL
1310342171.088,AUTOMATIC
1310345197.035,MANUAL
1310345228.092,AUTOMATIC
1310345231.036,MANUAL
1310345289.031,AUTOMATIC
1310345993.03,MANUAL
1310346092.063,AUTOMATIC
1310346203.098,MANUAL
1310346358.089,AUTOMATIC
1310353293.033,MANUAL
1310353351.049,AUTOMATIC
1310360268.0,MANUAL
1310361041.081,AUTOMATIC
1310361547.061,MANUAL
1310361612.06,AUTOMATIC
1310362891.08,MANUAL
1310362955.025,AUTOMATIC
1310364128.03,MANUAL
1310364149.034,AUTOMATIC
1310364172.025,MANUAL
1310364179.065,AUTOMATIC
1310364201.095,MANUAL
1310364231.095,AUTOMATIC
1310364234.015,MANUAL
1310364239.03,AUTOMATIC
1310364266.053,MANUAL
1310364268.06,AUTOMATIC
1310364270.067,MANUAL
1310364274.013,AUTOMATIC
1310364275.02,MANUAL
1310364285.062,AUTOMATIC
1310364288.014,MANUAL
1310364365.066,AUTOMATIC
1310365988.048,MANUAL
1310365996.052,AUTOMATIC
1310365999.084,MANUAL
1310366122.003,AUTOMATIC
1310366277.045,MANUAL
1310366537.046,AUTOMATIC
1310366548.085,MANUAL
1310366578.045,AUTOMATIC
1310390408.007,MANUAL
1310390493.004,AUTOMATIC
1310390506.053,MANUAL
1310390592.02,AUTOMATIC
1310390930.007,MANUAL
1310390965.011,AUTOMATIC
1310390981.043,MANUAL
1310390982.06,AUTOMATIC
1310390983.081,MANUAL
1310390986.022,AUTOMATIC
1310390994.08,MANUAL
1310391000.023,AUTOMATIC
1310392141.033,MANUAL
1310392152.045,AUTOMATIC
1310415500.014,MANUAL
1310418456.076,AUTOMATIC
1310418459.091,MANUAL
1310418463.095,AUTOMATIC
1310418479.034,MANUAL
1310418500.026,AUTOMATIC
1310466731.063,MANUAL
1310469161.019,MANUAL
1310470695.048,MANUAL
1310470845.083,AUTOMATIC
1310470861.043,MANUAL
1310471268.005,AUTOMATIC
1310471272.049,MANUAL
1310475866.051,AUTOMATIC
1310476394.073,MANUAL
1310476984.093,AUTOMATIC
1310476985.058,MANUAL
1310477011.026,AUTOMATIC
1310477037.083,MANUAL
1310477094.037,AUTOMATIC
1310477098.069,MANUAL
1310477105.067,AUTOMATIC
1310477264.055,MANUAL
1310481543.032,AUTOMATIC
1310481689.095,MANUAL
1310482282.051,AUTOMATIC
1310482426.051,MANUAL
1310482613.032,AUTOMATIC
1310482780.004,MANUAL
1310484730.053,AUTOMATIC
1310490858.04,MANUAL
1310490969.073,AUTOMATIC
1310508433.082,AUTOMATIC
1310516601.045,MANUAL
1310517029.077,AUTOMATIC
1310520040.047,MANUAL
1310520146.082,AUTOMATIC
1310525175.044,MANUAL
1310525212.018,AUTOMATIC
1310526294.095,MANUAL
1310526369.099,AUTOMATIC
1310527294.077,MANUAL
1310527564.039,AUTOMATIC
1310540507.015,MANUAL
1310559654.032,AUTOMATIC
1310560108.029,MANUAL
1310560509.07,MANUAL
1310563889.049,AUTOMATIC
1310564745.063,MANUAL
1310565025.059,AUTOMATIC
1310565141.045,MANUAL
1310565252.085,AUTOMATIC
1310574788.08,MANUAL
1310574951.059,AUTOMATIC
1310576699.011,MANUAL
1310576722.033,AUTOMATIC
1310576722.033,AUTOMATIC
1310610170.07,MANUAL
1310613369.037,AUTOMATIC
1310614274.079,MANUAL
1310614558.068,AUTOMATIC
1310615605.007,MANUAL
1310617151.022,AUTOMATIC
1310617164.014,MANUAL
1310617168.039,AUTOMATIC
1310617829.088,MANUAL
1310618226.061,AUTOMATIC
1310651296.095,MANUAL
1310651626.034,AUTOMATIC
1310652326.092,MANUAL
1310652377.003,AUTOMATIC
1310662351.099,MANUAL
1310669991.032,AUTOMATIC
1310670845.084,MANUAL
1310670886.0,AUTOMATIC
1310675168.083,MANUAL
1310675241.013,AUTOMATIC
1310698996.01,MANUAL
1310700487.05,AUTOMATIC
1310726551.006,MANUAL
1310729472.066,AUTOMATIC
1310730521.071,MANUAL
1310731670.039,AUTOMATIC
1310737677.007,MANUAL
1310737843.038,AUTOMATIC
1310763936.067,AUTOMATIC
1310764222.028,MANUAL
1310767567.044,AUTOMATIC
1310767706.09,MANUAL
1310768412.024,AUTOMATIC
1310768634.092,MANUAL
1310768639.015,AUTOMATIC
1310798422.059,MANUAL
1310798932.041,AUTOMATIC
1310798933.004,MANUAL
1310814574.005,AUTOMATIC
1310852993.031,MANUAL
1310853271.01,AUTOMATIC
1310853283.065,MANUAL
1310855758.05,MANUAL_DATA_INPUT
1310855863.091,AUTOMATIC
1310855886.022,MANUAL
1310855929.017,AUTOMATIC
1310856398.051,MANUAL
1310856458.089,AUTOMATIC
1310856468.097,MANUAL
1310856546.095,AUTOMATIC
1310856626.08,MANUAL
1310856804.082,AUTOMATIC
1310857044.093,MANUAL
1310857636.093,AUTOMATIC
1310857894.057,MANUAL
1310858201.035,AUTOMATIC
1310858595.061,MANUAL
1310858676.015,AUTOMATIC
1310858887.092,MANUAL
1310858958.067,AUTOMATIC
1310859273.049,MANUAL
1310860388.074,AUTOMATIC
1310860669.081,MANUAL
1310860867.004,AUTOMATIC
1310860923.033,MANUAL
1310860979.059,AUTOMATIC
1310861238.057,MANUAL
1310861425.014,AUTOMATIC
1310861432.032,MANUAL
1310861437.051,AUTOMATIC
1310861839.09,MANUAL
1310861978.011,AUTOMATIC
1310862035.096,MANUAL
1310862044.043,AUTOMATIC
1310862216.035,MANUAL
1310862217.078,AUTOMATIC
1310862579.046,MANUAL
1310862977.071,AUTOMATIC
1310863647.038,MANUAL
1310864872.06,AUTOMATIC
1310864874.033,MANUAL
1310864883.026,AUTOMATIC
1310864961.053,MANUAL
1310865128.022,AUTOMATIC
1310866497.064,MANUAL
1310867049.001,AUTOMATIC
1310875764.011,MANUAL
1310876229.059,AUTOMATIC
1310880205.035,MANUAL
1310880240.046,AUTOMATIC
1310989986.02,MANUAL
1310990817.038,AUTOMATIC
